Condition,Electrode,Time0,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49,Time50,Time51,Time52,Time53,Time54,Time55,Time56,Time57,Time58,Time59,Time60,Time61,Time62,Time63,Time64,Time65,Time66,Time67,Time68,Time69,Time70,Time71,Time72,Time73,Time74,Time75,Time76,Time77,Time78,Time79,Time80,Time81,Time82,Time83,Time84,Time85,Time86,Time87,Time88,Time89,Time90,Time91,Time92,Time93,Time94,Time95,Time96,Time97,Time98,Time99,Time100,Time101,Time102,Time103,Time104,Time105,Time106,Time107,Time108,Time109,Time110,Time111,Time112,Time113,Time114,Time115,Time116,Time117,Time118,Time119,Time120,Time121,Time122,Time123,Time124
0.0,1.0,0.44643455743789673,0.446143239736557,0.4459091126918793,0.4469248950481415,0.44691452383995056,0.447081983089447,0.4458906054496765,0.4458910822868347,0.4454704523086548,0.4457154870033264,0.4456207752227783,0.4459289312362671,0.44570639729499817,0.4458915591239929,0.44479209184646606,0.44547921419143677,0.4452840983867645,0.44526001811027527,0.44547033309936523,0.4462793171405792,0.44672083854675293,0.4468904733657837,0.4469154179096222,0.4474043548107147,0.4474218189716339,0.447895884513855,0.4480566382408142,0.4479387402534485,0.4482387900352478,0.44858893752098083,0.44913560152053833,0.45033547282218933,0.45053255558013916,0.44995570182800293,0.44992172718048096,0.44949987530708313,0.44964665174484253,0.449257493019104,0.4498598277568817,0.45022305846214294,0.4515369236469269,0.4514271914958954,0.45178255438804626,0.45152580738067627,0.4514920115470886,0.4518028795719147,0.451945036649704,0.4518364667892456,0.45227691531181335,0.45244935154914856,0.45297208428382874,0.45440417528152466,0.4556361734867096,0.4570661783218384,0.45729467272758484,0.4573734998703003,0.457457572221756,0.45762208104133606,0.4581257998943329,0.45856258273124695,0.45832425355911255,0.4588674008846283,0.45935797691345215,0.45946308970451355,0.4593013823032379,0.4602506756782532,0.46084341406822205,0.46052172780036926,0.46124783158302307,0.4621843993663788,0.4622824192047119,0.46365928649902344,0.4640616178512573,0.46465426683425903,0.4654920995235443,0.4650283753871918,0.46533650159835815,0.4656134843826294,0.46657997369766235,0.4676176607608795,0.4679669439792633,0.46804678440093994,0.4685574173927307,0.4688262641429901,0.47006815671920776,0.47001510858535767,0.4693613350391388,0.4687851369380951,0.46870937943458557,0.4695962369441986,0.470416396856308,0.4709845185279846,0.47161486744880676,0.472044438123703,0.47216376662254333,0.4734871983528137,0.47371184825897217,0.4738096296787262,0.47409123182296753,0.47413569688796997,0.47431498765945435,0.4735521972179413,0.47376200556755066,0.47387486696243286,0.4736146628856659,0.4744608402252197,0.4745408296585083,0.47432610392570496,0.47382214665412903,0.4743260443210602,0.47445011138916016,0.47507524490356445,0.47439536452293396,0.47448262572288513,0.4750010669231415,0.47476840019226074,0.4747203588485718,0.47513461112976074,0.4758339524269104,0.47578665614128113,0.4753572344779968,0.47529828548431396,0.47506627440452576,0.47538360953330994,0.47447553277015686
0.0,1.0,0.4485880732536316,0.4477146863937378,0.44701921939849854,0.4456053376197815,0.4446578025817871,0.44546574354171753,0.44706130027770996,0.44670361280441284,0.44738489389419556,0.4469493329524994,0.4471161961555481,0.44778892397880554,0.4460461139678955,0.4476618468761444,0.44423291087150574,0.4440036118030548,0.4450906217098236,0.4461503326892853,0.4454275071620941,0.44374194741249084,0.44420120120048523,0.44361424446105957,0.4434358775615692,0.44265925884246826,0.4405750036239624,0.44040560722351074,0.43925637006759644,0.4380020797252655,0.4382985532283783,0.4362964928150177,0.43650227785110474,0.4352598488330841,0.4344828724861145,0.43476518988609314,0.4328104853630066,0.43332043290138245,0.4317193329334259,0.43262410163879395,0.43078112602233887,0.4279422461986542,0.42710262537002563,0.4269162118434906,0.42429304122924805,0.4247928857803345,0.4229877293109894,0.42365381121635437,0.42417222261428833,0.4215303063392639,0.42171043157577515,0.42061707377433777,0.42079347372055054,0.4209776222705841,0.4195498824119568,0.4197998344898224,0.4179714322090149,0.41882577538490295,0.4191669821739197,0.418012410402298,0.4188951253890991,0.41641414165496826,0.4172607958316803,0.41784417629241943,0.416835755109787,0.41595616936683655,0.4146408438682556,0.41512978076934814,0.4146934449672699,0.4128970801830292,0.41360217332839966,0.4111432433128357,0.4121287167072296,0.41110503673553467,0.41032713651657104,0.4099060297012329,0.4084046185016632,0.4092341363430023,0.40953871607780457,0.41037747263908386,0.410951167345047,0.40868520736694336,0.4089033603668213,0.4098690450191498,0.408638596534729,0.4091491103172302,0.4081054627895355,0.40954360365867615,0.4096919894218445,0.41036754846572876,0.4112085998058319,0.4100734293460846,0.40991416573524475,0.40934714674949646,0.4083145558834076,0.408990740776062,0.4079812169075012,0.40858080983161926,0.4065968692302704,0.4061897397041321,0.4065648913383484,0.40485936403274536,0.4049968123435974,0.4060388207435608,0.40744641423225403,0.40746185183525085,0.40742596983909607,0.406821072101593,0.4077715575695038,0.4084196388721466,0.40808728337287903,0.4077093303203583,0.4074874222278595,0.40831443667411804,0.40649083256721497,0.4065583050251007,0.405733197927475,0.4056900143623352,0.40612757205963135,0.4057632386684418,0.4056715667247772,0.4062405526638031,0.4065416753292084,0.4064001441001892,0.40538549423217773,0.40533339977264404,0.40611404180526733
0.0,1.0,0.453046590089798,0.45140397548675537,0.44963353872299194,0.44735586643218994,0.4459476172924042,0.44718846678733826,0.44918519258499146,0.4485948085784912,0.4486277103424072,0.44847172498703003,0.44819319248199463,0.44867658615112305,0.4459649622440338,0.4467540681362152,0.44373828172683716,0.4427275061607361,0.44361284375190735,0.4445926547050476,0.4426070749759674,0.4405798614025116,0.44175952672958374,0.4409349262714386,0.4409295618534088,0.4401479959487915,0.43732425570487976,0.43718719482421875,0.43545952439308167,0.4338955283164978,0.4348115622997284,0.43234309554100037,0.4325163662433624,0.4310999810695648,0.4296286106109619,0.42998170852661133,0.4270109236240387,0.4271244406700134,0.4248064160346985,0.42520779371261597,0.42242538928985596,0.41903725266456604,0.41871359944343567,0.4186347723007202,0.4155607521533966,0.4153451919555664,0.412609338760376,0.41401875019073486,0.4150713086128235,0.41178348660469055,0.4124855101108551,0.4111032485961914,0.4119583070278168,0.41299599409103394,0.4112311899662018,0.41203659772872925,0.409895658493042,0.4113440215587616,0.4116281569004059,0.41019904613494873,0.4118576645851135,0.4086981415748596,0.40989938378334045,0.4108352065086365,0.40975233912467957,0.40860477089881897,0.4069923162460327,0.4076322913169861,0.40724465250968933,0.40471887588500977,0.4049483835697174,0.40163475275039673,0.4027802646160126,0.40242987871170044,0.40220773220062256,0.40235987305641174,0.40080344676971436,0.401425838470459,0.40190330147743225,0.4024255573749542,0.4042649567127228,0.40195247530937195,0.402845561504364,0.4044491648674011,0.40296220779418945,0.40404948592185974,0.4028446078300476,0.40533745288848877,0.40550747513771057,0.40614673495292664,0.4073731303215027,0.4060022830963135,0.40581148862838745,0.40525129437446594,0.4040544629096985,0.4050971567630768,0.4036007225513458,0.4048795998096466,0.4019913971424103,0.40076228976249695,0.4013636112213135,0.3993207514286041,0.3996712565422058,0.40060168504714966,0.4018929898738861,0.4019254148006439,0.40172278881073,0.4016289710998535,0.4031183123588562,0.4037405550479889,0.403469443321228,0.4033506512641907,0.4033782482147217,0.40446919202804565,0.40199947357177734,0.402588814496994,0.40127941966056824,0.4013485908508301,0.4017532467842102,0.40139028429985046,0.4007672071456909,0.4009781777858734,0.4013282358646393,0.4014397859573364,0.4002642035484314,0.40003570914268494,0.400416761636734
0.0,1.0,0.4459412395954132,0.446186363697052,0.4461117088794708,0.44583165645599365,0.4454222023487091,0.44573983550071716,0.446197509765625,0.44590821862220764,0.4462660849094391,0.4456707239151001,0.44599056243896484,0.4461023211479187,0.44567087292671204,0.44661495089530945,0.4461387097835541,0.4460434019565582,0.4472094476222992,0.44743403792381287,0.4473626911640167,0.4464487135410309,0.44572293758392334,0.4452541470527649,0.44430801272392273,0.4436870217323303,0.4430719316005707,0.4425481855869293,0.44220855832099915,0.4416336119174957,0.44169220328330994,0.4409763216972351,0.4411468803882599,0.4403938949108124,0.44037845730781555,0.4400123357772827,0.439647376537323,0.43963783979415894,0.43924182653427124,0.43954673409461975,0.4392353594303131,0.43799152970314026,0.4378170073032379,0.43775370717048645,0.4365761876106262,0.43675968050956726,0.43645793199539185,0.4363201856613159,0.43625301122665405,0.4352535307407379,0.4352964758872986,0.43486514687538147,0.435252845287323,0.43551790714263916,0.43537622690200806,0.43509459495544434,0.4340709149837494,0.43431422114372253,0.4342266321182251,0.4340086579322815,0.43421974778175354,0.43327420949935913,0.43391770124435425,0.43412497639656067,0.43364161252975464,0.4331916868686676,0.4328748881816864,0.4328591525554657,0.4327922463417053,0.4317251145839691,0.43247202038764954,0.4314838945865631,0.43215253949165344,0.4318268597126007,0.4315834045410156,0.43122056126594543,0.4306335151195526,0.43103861808776855,0.4315376281738281,0.432123601436615,0.43221139907836914,0.43144187331199646,0.43127670884132385,0.43152034282684326,0.430914968252182,0.43094441294670105,0.430620402097702,0.43091997504234314,0.4309292435646057,0.4314725399017334,0.43165647983551025,0.4309636652469635,0.4307120442390442,0.4303748905658722,0.4301281273365021,0.43020427227020264,0.42941752076148987,0.4296894371509552,0.4291829764842987,0.42915892601013184,0.4291916787624359,0.4284036159515381,0.4283027648925781,0.42880719900131226,0.4295075535774231,0.42946916818618774,0.429598867893219,0.42929911613464355,0.4294831454753876,0.42970022559165955,0.42949703335762024,0.42900168895721436,0.428849995136261,0.4295540452003479,0.4285476803779602,0.42849522829055786,0.4278068542480469,0.42797309160232544,0.4281407594680786,0.4280528426170349,0.4281076192855835,0.4285299777984619,0.42853349447250366,0.4282817840576172,0.4280758202075958,0.42829734086990356,0.42825639247894287
0.0,1.0,0.45871734619140625,0.4540969431400299,0.4509228467941284,0.44721922278404236,0.4453074336051941,0.4470532238483429,0.4502353072166443,0.4500023424625397,0.45160284638404846,0.45178285241127014,0.4497634768486023,0.45354780554771423,0.4486437439918518,0.4511529505252838,0.43720951676368713,0.4384211003780365,0.43613874912261963,0.4401727616786957,0.43644675612449646,0.43447092175483704,0.44052326679229736,0.4384414851665497,0.4436224102973938,0.4432820677757263,0.43492645025253296,0.43714016675949097,0.43295764923095703,0.4307790696620941,0.43043088912963867,0.42552095651626587,0.4255031943321228,0.42463067173957825,0.42079228162765503,0.42424678802490234,0.41584914922714233,0.4167224168777466,0.41192367672920227,0.4141586720943451,0.4087224006652832,0.40231290459632874,0.4001635015010834,0.39957472681999207,0.39498135447502136,0.39558425545692444,0.3892376124858856,0.39174017310142517,0.39458346366882324,0.3870416581630707,0.3881913125514984,0.3863077461719513,0.38607892394065857,0.38798272609710693,0.38218751549720764,0.38524895906448364,0.3819182515144348,0.3841639459133148,0.38523346185684204,0.38209065794944763,0.3854448199272156,0.37970200181007385,0.3809007704257965,0.3821737468242645,0.38032403588294983,0.378267765045166,0.37508928775787354,0.3769831657409668,0.37503552436828613,0.3706982731819153,0.3687456548213959,0.3624314069747925,0.3647949695587158,0.3644372522830963,0.3640805780887604,0.3646951913833618,0.3621823489665985,0.3636801540851593,0.3625248968601227,0.36368343234062195,0.36581066250801086,0.3613603115081787,0.3630600869655609,0.3656803071498871,0.3640749156475067,0.36562156677246094,0.36372634768486023,0.36745786666870117,0.3677046298980713,0.3677080571651459,0.3701504170894623,0.36846765875816345,0.36912116408348083,0.36812496185302734,0.3659828007221222,0.3674560785293579,0.36553218960762024,0.36713433265686035,0.3610057234764099,0.3586956858634949,0.3596629202365875,0.3571702539920807,0.357103556394577,0.35827648639678955,0.3604945242404938,0.36092838644981384,0.3598131835460663,0.35948047041893005,0.362422913312912,0.36344748735427856,0.36187443137168884,0.3619137704372406,0.3618267774581909,0.3633153438568115,0.36014524102211,0.36118409037590027,0.3608083426952362,0.36015769839286804,0.36165693402290344,0.3609866499900818,0.35962533950805664,0.35889673233032227,0.36028414964675903,0.360821396112442,0.3585853576660156,0.357629656791687,0.35933050513267517
0.0,1.0,0.4444299340248108,0.44497159123420715,0.44507986307144165,0.4457760453224182,0.4456386864185333,0.4460131525993347,0.44578540325164795,0.4457060694694519,0.44579991698265076,0.44605231285095215,0.44633716344833374,0.44678995013237,0.4466003477573395,0.44674474000930786,0.4456065893173218,0.4460495114326477,0.4466322660446167,0.44667601585388184,0.44705700874328613,0.44750192761421204,0.44703614711761475,0.4469399154186249,0.446144163608551,0.4455086886882782,0.44532203674316406,0.4445859491825104,0.4441574513912201,0.44344133138656616,0.44290778040885925,0.4425390958786011,0.442878782749176,0.44320666790008545,0.44330933690071106,0.442379355430603,0.44239187240600586,0.4418528974056244,0.44154009222984314,0.44129127264022827,0.44130992889404297,0.44109174609184265,0.44148653745651245,0.44100552797317505,0.44069036841392517,0.4405805468559265,0.44090330600738525,0.4404004216194153,0.4401049315929413,0.43929657340049744,0.43892985582351685,0.43866851925849915,0.4386337995529175,0.43965980410575867,0.4402475357055664,0.4404856562614441,0.440030574798584,0.4398946464061737,0.43960168957710266,0.43978235125541687,0.4396313726902008,0.4393561780452728,0.4391946792602539,0.4396577477455139,0.43965330719947815,0.43906909227371216,0.4388588070869446,0.43948742747306824,0.44082218408584595,0.44050097465515137,0.4413797855377197,0.4418718218803406,0.44234389066696167,0.4432775676250458,0.44383931159973145,0.44415387511253357,0.44460391998291016,0.4449820816516876,0.4455667734146118,0.44656455516815186,0.44655826687812805,0.4473237991333008,0.4476178288459778,0.44801560044288635,0.4486749768257141,0.4483129680156708,0.4494923949241638,0.449372261762619,0.4492756128311157,0.4498762786388397,0.44979575276374817,0.4504301846027374,0.45092740654945374,0.4513692855834961,0.45205143094062805,0.45156824588775635,0.4515160918235779,0.4520317018032074,0.45228680968284607,0.45282307267189026,0.45293664932250977,0.45289742946624756,0.4529464542865753,0.45254048705101013,0.4534497857093811,0.4534658193588257,0.45317989587783813,0.4535079896450043,0.4532053470611572,0.45350897312164307,0.4525830149650574,0.4528212547302246,0.45254969596862793,0.4534573256969452,0.4528883397579193,0.4526611566543579,0.45282042026519775,0.4530503749847412,0.45340874791145325,0.45415008068084717,0.4541134536266327,0.4546673893928528,0.45450451970100403,0.4543599486351013,0.4543907344341278,0.45457807183265686,0.4534505307674408
0.0,1.0,0.44528961181640625,0.4448445439338684,0.44422829151153564,0.44560739398002625,0.4455121159553528,0.4459279775619507,0.44436174631118774,0.44461196660995483,0.4439024329185486,0.4438382089138031,0.44378525018692017,0.44367465376853943,0.4438841640949249,0.44377002120018005,0.44774162769317627,0.4486381411552429,0.4490290880203247,0.44896239042282104,0.44820377230644226,0.44911664724349976,0.44734832644462585,0.4475119411945343,0.44701087474823,0.4487156569957733,0.44978272914886475,0.45075565576553345,0.4514126777648926,0.4515748620033264,0.4527079164981842,0.4542844295501709,0.45491909980773926,0.4561685621738434,0.45665618777275085,0.4560760259628296,0.45651671290397644,0.4561808705329895,0.4570372402667999,0.4565279483795166,0.4580177962779999,0.459610253572464,0.4626443386077881,0.46261173486709595,0.4639720916748047,0.46323251724243164,0.46365565061569214,0.46443185210227966,0.46470707654953003,0.4659397602081299,0.4680509865283966,0.4690375030040741,0.47034621238708496,0.4719768166542053,0.47409722208976746,0.47584912180900574,0.4764299988746643,0.47736459970474243,0.47738176584243774,0.4775862693786621,0.47805091738700867,0.4797116219997406,0.47922930121421814,0.4797612428665161,0.480182409286499,0.48123419284820557,0.4804353713989258,0.48213404417037964,0.48332512378692627,0.48391228914260864,0.4854781925678253,0.48696228861808777,0.48632746934890747,0.48743823170661926,0.48766955733299255,0.48865753412246704,0.49001604318618774,0.4887239336967468,0.4892292320728302,0.4883674681186676,0.490290105342865,0.4920865297317505,0.49343812465667725,0.49360141158103943,0.4941425919532776,0.4948406517505646,0.49649444222450256,0.49647626280784607,0.49535903334617615,0.49395230412483215,0.4940766990184784,0.4956246614456177,0.49651965498924255,0.49698176980018616,0.4977414608001709,0.499003142118454,0.49934056401252747,0.5010430216789246,0.5015943646430969,0.5011751055717468,0.5014272332191467,0.5011499524116516,0.501662015914917,0.5003059506416321,0.49962300062179565,0.5000340342521667,0.5002874732017517,0.5015519857406616,0.5019810199737549,0.5010254979133606,0.5011659264564514,0.5023253560066223,0.5027428269386292,0.5032263994216919,0.5022714138031006,0.5026218891143799,0.5025413632392883,0.5020052790641785,0.5016916394233704,0.501409113407135,0.5029224753379822,0.502655029296875,0.5018439292907715,0.5015605688095093,0.5012344717979431,0.5018746852874756,0.5004611015319824
0.0,1.0,0.4477689266204834,0.4470183551311493,0.44635021686553955,0.4467637538909912,0.44660505652427673,0.44634339213371277,0.44578465819358826,0.4459945857524872,0.4453212320804596,0.4450739026069641,0.44466066360473633,0.4440964162349701,0.4444567859172821,0.4449737071990967,0.4457399249076843,0.4463038742542267,0.4461933374404907,0.4455350935459137,0.4462026357650757,0.44645968079566956,0.44629961252212524,0.4461929500102997,0.44609367847442627,0.4470045864582062,0.4475862681865692,0.44836556911468506,0.4496243894100189,0.45056092739105225,0.4516497254371643,0.451927125453949,0.4521200358867645,0.4523424804210663,0.45253849029541016,0.4529312252998352,0.45291075110435486,0.4531482458114624,0.45389968156814575,0.45402756333351135,0.4545886516571045,0.45508819818496704,0.45600053668022156,0.4564396142959595,0.45673659443855286,0.45703157782554626,0.45687878131866455,0.4576112926006317,0.4579605460166931,0.4580569565296173,0.45818617939949036,0.4589759409427643,0.45997416973114014,0.46025410294532776,0.46131858229637146,0.461697518825531,0.46200600266456604,0.4625014066696167,0.4631332755088806,0.4633147418498993,0.46353256702423096,0.46430835127830505,0.4643774926662445,0.46451470255851746,0.46431776881217957,0.46446359157562256,0.4644949436187744,0.4639492928981781,0.4630562365055084,0.4624948799610138,0.4620964229106903,0.46160888671875,0.4617175757884979,0.4621201455593109,0.4619220495223999,0.4616081714630127,0.46128571033477783,0.4608219861984253,0.4604146182537079,0.45957955718040466,0.4597291946411133,0.4595411717891693,0.4590231776237488,0.45885583758354187,0.4584393799304962,0.45895540714263916,0.4591887891292572,0.45905134081840515,0.4587644040584564,0.4586184322834015,0.4589044451713562,0.4593123495578766,0.4591769278049469,0.45912718772888184,0.4581775665283203,0.4580797851085663,0.4577484428882599,0.4575924575328827,0.4568447470664978,0.45646554231643677,0.45575517416000366,0.4556152820587158,0.4554295539855957,0.4543028175830841,0.4537535011768341,0.4534901976585388,0.45335790514945984,0.4533000886440277,0.4536314904689789,0.45244768261909485,0.4524272680282593,0.45212748646736145,0.45153898000717163,0.451545774936676,0.45076507329940796,0.4514295756816864,0.4517238736152649,0.451990008354187,0.4518277049064636,0.4516500234603882,0.45165780186653137,0.45127230882644653,0.45094040036201477,0.450979620218277,0.45099738240242004,0.45105621218681335,0.451151967048645
0.0,1.0,0.44519490003585815,0.44536176323890686,0.4452359080314636,0.44560128450393677,0.44543710350990295,0.4457054138183594,0.44539642333984375,0.4454587697982788,0.44560837745666504,0.44519853591918945,0.44534191489219666,0.4453313946723938,0.4456535577774048,0.44645628333091736,0.44621023535728455,0.4464683532714844,0.44690853357315063,0.4469466209411621,0.4473190903663635,0.44713839888572693,0.4467697739601135,0.4465135335922241,0.44602343440055847,0.44599515199661255,0.445844441652298,0.44580596685409546,0.44605639576911926,0.4460228979587555,0.44617170095443726,0.44613003730773926,0.4463902711868286,0.44639089703559875,0.4466272294521332,0.44620487093925476,0.44612962007522583,0.4459201395511627,0.4460289776325226,0.4461195468902588,0.446434885263443,0.44597578048706055,0.4462718665599823,0.44634851813316345,0.4459352195262909,0.44594764709472656,0.4458995461463928,0.44561102986335754,0.4454677104949951,0.44511014223098755,0.44531694054603577,0.4452958106994629,0.44582247734069824,0.4463050663471222,0.4468619227409363,0.44704556465148926,0.4466920495033264,0.4467221200466156,0.44661036133766174,0.44667965173721313,0.4468764662742615,0.44676539301872253,0.44699734449386597,0.4471769332885742,0.44704490900039673,0.4470239281654358,0.44701796770095825,0.4470555782318115,0.4469701051712036,0.4463193118572235,0.446759968996048,0.44667527079582214,0.4472029507160187,0.4474211633205414,0.4474080204963684,0.44721364974975586,0.447188138961792,0.44716861844062805,0.44750773906707764,0.44774001836776733,0.4478015899658203,0.447773277759552,0.44744840264320374,0.44732800126075745,0.447117418050766,0.4470343589782715,0.44721969962120056,0.4469358026981354,0.44666436314582825,0.44663873314857483,0.4465809166431427,0.4463626742362976,0.44639450311660767,0.44624850153923035,0.4462769031524658,0.4463014006614685,0.44574427604675293,0.44613155722618103,0.446041464805603,0.4461631178855896,0.44605013728141785,0.44572487473487854,0.4455926716327667,0.44567713141441345,0.4459802210330963,0.446037232875824,0.44616490602493286,0.446224570274353,0.44626855850219727,0.4461100995540619,0.4458807706832886,0.4455585777759552,0.44544169306755066,0.4459812641143799,0.44537320733070374,0.445269376039505,0.44503843784332275,0.4452145993709564,0.4452686309814453,0.44526058435440063,0.4455430209636688,0.4456585645675659,0.44549280405044556,0.4452134072780609,0.4453054666519165,0.44562655687332153,0.4454408586025238
0.0,1.0,0.44888755679130554,0.44720959663391113,0.4461893141269684,0.4443591833114624,0.4432014226913452,0.44437164068222046,0.44667214155197144,0.44659531116485596,0.44787561893463135,0.4476665258407593,0.44761815667152405,0.44908836483955383,0.446804016828537,0.44928205013275146,0.44269657135009766,0.44278284907341003,0.4431270658969879,0.4451156556606293,0.44430187344551086,0.4425666332244873,0.4443516731262207,0.4437284767627716,0.44471102952957153,0.4440614581108093,0.4408441483974457,0.44129836559295654,0.4397335946559906,0.4381626844406128,0.438268780708313,0.43550774455070496,0.43577054142951965,0.4345737397670746,0.43330052495002747,0.43424734473228455,0.43104952573776245,0.43205273151397705,0.42968642711639404,0.43126562237739563,0.4285609722137451,0.4246765673160553,0.42309632897377014,0.4227246940135956,0.41925379633903503,0.4201560616493225,0.417264848947525,0.4182533025741577,0.41915184259414673,0.41518068313598633,0.41532471776008606,0.41389790177345276,0.41350507736206055,0.4134761393070221,0.4110969603061676,0.41188743710517883,0.4096587300300598,0.41070622205734253,0.4113529622554779,0.4094679653644562,0.41071954369544983,0.40733209252357483,0.4079993963241577,0.4088067412376404,0.40748393535614014,0.40641191601753235,0.4044423997402191,0.40548834204673767,0.404714971780777,0.40255269408226013,0.40307149291038513,0.3999120891094208,0.401217520236969,0.3998054563999176,0.3986479341983795,0.3981422185897827,0.396139532327652,0.3972932994365692,0.3972005248069763,0.3982361853122711,0.3986905813217163,0.39533913135528564,0.39559054374694824,0.396884948015213,0.39542457461357117,0.39596933126449585,0.3945554196834564,0.3963119089603424,0.39642781019210815,0.3969227373600006,0.3980526924133301,0.3968673646450043,0.3969487249851227,0.3962925672531128,0.3947755694389343,0.39576947689056396,0.39488568902015686,0.39554038643836975,0.39272215962409973,0.3922891616821289,0.3928578794002533,0.3907697796821594,0.39105311036109924,0.3924359381198883,0.3943950831890106,0.39453625679016113,0.3943846523761749,0.39349666237831116,0.3948916792869568,0.3958348333835602,0.39520058035850525,0.3949577510356903,0.3946149945259094,0.3954611122608185,0.39336803555488586,0.39328593015670776,0.39283445477485657,0.3925677239894867,0.39336445927619934,0.39289939403533936,0.39284566044807434,0.3935295343399048,0.394070029258728,0.3940052390098572,0.39260783791542053,0.3923324942588806,0.3938576281070709
